end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:57.288076",69.736,69.761129407877775,70.24700000000006,6.6736015483119626,0.0,2231,2499,8948,60238,5384
"-1 day, 23:59:57.273634",69.763,69.762064798182308,69.95200000000001,6.2736840104275133,0.0,2231,2500,8948,60238,5384
"-1 day, 23:59:57.259625",69.792,69.777032640426185,69.99499999999998,6.8567525474296067,0.0,2231,2500,8948,60238,5384
"-1 day, 23:59:57.245197",69.869,69.823017100762243,70.40799999999999,6.9079501131157173,0.0,2231,2501,8948,60238,5384
"-1 day, 23:59:57.228963",69.628,69.72551221846615,67.941,6.8133863707159747,634290.048,2231,2501,8948,60238,5384
"-1 day, 23:59:57.214283",69.693,69.709256208273544,70.14799999999998,6.7445422618946882,634290.048,2231,2502,8948,60238,5384
"-1 day, 23:59:57.200278",69.739,69.724128196735208,70.06100000000005,6.7410415084274913,634290.048,2231,2502,8948,60238,5384
"-1 day, 23:59:57.186241",69.735,69.729564111829163,69.70699999999997,6.7857691302907144,634290.048,2231,2503,8948,60238,5384
"-1 day, 23:59:57.172057",69.662,69.695782500110411,69.15100000000005,6.9190105158888251,634290.048,2231,2504,8948,60238,5384
"-1 day, 23:59:57.157801",69.614,69.65489188966842,69.27799999999999,6.8337758537345188,634290.048,2231,2504,8948,60238,5384
"-1 day, 23:59:57.143643",69.701,69.677946150320665,70.30999999999992,6.8180154540140112,634290.048,2231,2505,8948,60238,5384
"-1 day, 23:59:57.129132",69.723,69.700473271863643,69.87700000000004,6.8756952768040946,634290.048,2231,2505,8948,60238,5384
"-1 day, 23:59:57.114724",69.637,69.668737022586726,69.03500000000001,6.9289040668822111,634290.048,2231,2506,8948,60238,5384
"-1 day, 23:59:57.100259",69.713,69.690868696664154,70.24499999999995,6.9219853612829603,634290.048,2231,2507,8948,60238,5384
"-1 day, 23:59:57.084393",69.772,69.731434975734672,70.18500000000009,6.8794041237120789,642875.184,2231,2507,8948,60238,5384
"-1 day, 23:59:57.070286",69.595,69.663219268565825,68.35599999999995,6.87222615506374,642875.184,2231,2508,8948,60238,5384
"-1 day, 23:59:57.056288",69.64,69.651609687733128,69.95500000000001,6.8757689394085011,642875.184,2231,2509,8948,60238,5384
"-1 day, 23:59:57.042173",69.933,69.792312432207311,71.98400000000005,6.8680093851729733,642875.184,2231,2509,8948,60238,5384
"-1 day, 23:59:57.028233",69.703,69.747656984751302,68.09299999999998,6.9030378585399133,642875.184,2231,2510,8948,60238,5384
"-1 day, 23:59:57.013775",69.778,69.762828574810527,70.30300000000003,6.9497304686531844,642875.184,2231,2511,8948,60238,5384
"-1 day, 23:59:56.999855",69.615,69.688916362125212,68.47399999999992,6.8089050515220038,642875.184,2231,2511,8948,60238,5384
"-1 day, 23:59:56.985561",69.607,69.647958840181772,69.55100000000003,6.6563449445755092,642875.184,2231,2512,8948,60238,5384
"-1 day, 23:59:56.971130",69.813,69.730482100030443,71.25500000000002,6.848004010688447,642875.184,2231,2513,8948,60238,5384
"-1 day, 23:59:56.956821",69.769,69.749741180371473,69.46100000000003,6.8874552725025469,642875.184,2231,2513,8948,60238,5384
"-1 day, 23:59:56.941204",69.713,69.731370713406008,69.32099999999991,6.9673498190434762,0.0,2231,2514,8948,60238,5384
"-1 day, 23:59:56.927108",69.744,69.737685366395169,69.96100000000004,6.8858433988529519,0.0,2231,2515,8948,60238,5384
"-1 day, 23:59:56.912791",69.775,69.756342816747804,69.99200000000005,6.7686923399457317,0.0,2231,2515,8948,60238,5384
"-1 day, 23:59:56.898245",69.765,69.760671417781751,69.69499999999996,6.8244125287941246,0.0,2231,2516,8948,60238,5384
"-1 day, 23:59:56.884310",69.499,69.629842322998925,67.63699999999996,6.8082677899289514,0.0,2231,2517,8948,60238,5384
"-1 day, 23:59:56.870112",69.554,69.591921723403132,69.93900000000005,6.7437132482998603,0.0,2231,2518,8948,60238,5384
"-1 day, 23:59:56.855441",69.605,69.59846089015285,69.96200000000002,6.7800924229967636,0.0,2231,2518,8948,60238,5384
