end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:58.271491",29.372,29.379683978658402,29.23900000000001,14.259989014661247,525713.328,1367,883,8948,55614,5656
"-1 day, 23:59:58.254408",29.403,29.39134200409968,29.61999999999999,14.276753535293482,534082.032,1367,884,8948,55614,5656
"-1 day, 23:59:58.238536",29.408,29.399671009568429,29.44300000000002,14.245347376690285,534082.032,1367,884,8948,55614,5656
"-1 day, 23:59:58.222640",29.339,29.369335604728189,28.85599999999998,14.251446875291247,534082.032,1367,885,8948,55614,5656
"-1 day, 23:59:58.206932",29.39,29.379667814001738,29.747000000000014,14.246396797762523,534082.032,1367,885,8948,55614,5656
"-1 day, 23:59:58.190767",29.387,29.383333908483138,29.366,14.238766183614487,534082.032,1367,886,8948,55614,5656
"-1 day, 23:59:58.174379",29.369,29.376166959840646,29.242999999999995,14.253380480885969,534082.032,1367,886,8948,55614,5656
"-1 day, 23:59:58.157991",29.435,29.405583574072576,29.89699999999999,14.286859709954335,534082.032,1367,887,8948,55614,5656
"-1 day, 23:59:58.142142",29.382,29.393791801988424,29.01100000000002,14.261775048003782,534082.032,1367,887,8948,55614,5656
"-1 day, 23:59:58.126139",29.368,29.380895919048253,29.26999999999998,14.253038919996282,534082.032,1367,888,8948,55614,5656
"-1 day, 23:59:58.110058",29.357,29.368947975038466,29.280000000000005,14.238890612269447,534082.032,1367,888,8948,55614,5656
"-1 day, 23:59:58.092817",29.343,29.355974005836,29.245000000000005,14.211491781210313,0.0,1367,889,8948,55614,5656
"-1 day, 23:59:58.076496",29.396,29.375987046626566,29.767000000000007,14.256231796596104,0.0,1367,890,8948,55614,5656
"-1 day, 23:59:58.060814",29.42,29.397993575998445,29.588000000000008,14.285132907133205,0.0,1367,890,8948,55614,5656
"-1 day, 23:59:58.045146",29.36,29.378996827042407,28.939999999999984,14.289290791848103,0.0,1367,891,8948,55614,5656
"-1 day, 23:59:58.029518",29.337,29.35799846120339,29.176000000000002,14.261707688880632,0.0,1367,891,8948,55614,5656
"-1 day, 23:59:58.014022",29.342,29.349999237572735,29.376999999999992,14.218653112318414,0.0,1367,892,8948,55614,5656
"-1 day, 23:59:57.998483",29.37,29.359999629750675,29.566000000000017,14.231220433612664,0.0,1367,892,8948,55614,5656
"-1 day, 23:59:57.982753",29.394,29.376999846368129,29.56199999999998,14.28682501578762,0.0,1367,893,8948,55614,5656
"-1 day, 23:59:57.967213",29.32,29.34850001122102,28.802000000000014,14.290565164291916,0.0,1367,893,8948,55614,5656
"-1 day, 23:59:57.951482",29.346,29.347250005678191,29.528,14.265224622933353,0.0,1367,894,8948,55614,5656
"-1 day, 23:59:57.934432",29.311,29.329125038439475,29.066,14.242075863657471,538049.952,1367,894,8948,55614,5656
"-1 day, 23:59:57.918706",29.386,29.357562607117355,29.910999999999994,14.256916171435158,538049.952,1367,895,8948,55614,5656
"-1 day, 23:59:57.902725",29.319,29.338281343889417,28.849999999999998,14.300399026344307,538049.952,1367,895,8948,55614,5656
"-1 day, 23:59:57.886420",29.333,29.33564067255988,29.430999999999994,14.28081837328511,538049.952,1367,896,8948,55614,5656
"-1 day, 23:59:57.870851",29.342,29.338820337372301,29.405,14.284434311107367,538049.952,1367,896,8948,55614,5656
"-1 day, 23:59:57.854798",29.331,29.334910170335466,29.254000000000005,14.259914771889422,538049.952,1367,897,8948,55614,5656
"-1 day, 23:59:57.839311",29.397,29.365955189675127,29.85899999999999,14.305890024485645,538049.952,1367,898,8948,55614,5656
"-1 day, 23:59:57.823930",29.394,29.37997761600916,29.372999999999998,14.30834346425398,538049.952,1367,899,8948,55614,5656
"-1 day, 23:59:57.808419",29.382,29.380988808067926,29.298000000000023,14.300925621224541,538049.952,1367,900,8948,55614,5656
"-1 day, 23:59:57.792562",29.338,29.359494453926903,29.029999999999998,14.27491475073098,538049.952,1367,901,8948,55614,5656
"-1 day, 23:59:57.774532",29.355,29.357247227561761,29.473999999999997,14.228495834272756,544037.904,1367,902,8948,55614,5656
"-1 day, 23:59:57.758744",29.408,29.382623683810486,29.779000000000007,14.249372673531585,544037.904,1367,903,8948,55614,5656
"-1 day, 23:59:57.742550",29.399,29.39081184922437,29.336,14.281266114270238,544037.904,1367,904,8948,55614,5656
"-1 day, 23:59:57.726329",29.395,29.392905925045035,29.36699999999999,14.298077779320089,544037.904,1367,905,8948,55614,5656
"-1 day, 23:59:57.710611",29.388,29.390452963148736,29.339000000000016,14.26748159486017,544037.904,1367,906,8948,55614,5656
"-1 day, 23:59:57.694753",29.371,29.380726491834217,29.251999999999978,14.233027332656844,544037.904,1367,907,8948,55614,5656
"-1 day, 23:59:57.679414",29.374,29.377363247168276,29.395,14.237161087087369,544037.904,1367,908,8948,55614,5656
"-1 day, 23:59:57.663550",29.353,29.365181639727446,29.20600000000002,14.239759783256957,544037.904,1367,909,8948,55614,5656
"-1 day, 23:59:57.647970",29.377,29.371090823668467,29.54499999999998,14.249498972356468,544037.904,1367,910,8948,55614,5656
"-1 day, 23:59:57.632393",29.322,29.346545477325083,28.937,14.255574051917579,544037.904,1367,911,8948,55614,5656
"-1 day, 23:59:57.614508",29.37,29.358272753595568,29.706000000000014,14.256335500857354,0.0,1367,913,8948,55614,5656
"-1 day, 23:59:57.598732",29.333,29.345636394124973,29.07399999999998,14.267533292776886,0.0,1367,914,8948,55614,5656
"-1 day, 23:59:57.583225",29.347,29.346318197094487,29.44500000000002,14.263761774490428,0.0,1367,915,8948,55614,5656
"-1 day, 23:59:57.567158",29.324,29.335159112049901,29.163000000000004,14.282291683157691,0.0,1367,916,8948,55614,5656
"-1 day, 23:59:57.550979",29.352,29.343579563694323,29.54799999999999,14.26424978008407,0.0,1367,917,8948,55614,5656
